key,text,english,notes,tag,checked
Teman,Teman,Teman, ,bible,False
Omar,Omar,Omar, ,bible,False
Zepho,Zepho,Zepho, ,bible,False
Kenaz,Kenaz,Kenaz, ,bible,False
Korah,Korah,Korah, ,bible,False
Korah_Gatam,"Kora, gatam .","Korah, Gatam","Genesis 36:11, 16",bible,False
Amalek,Amalek,Amalek, ,bible,False
Oholibamah,Oholibamah,Oholibamah,"36:14, 18",bible,False
Jeush,Jeush,Jeush, ,bible,False
Jalam,Jalam,Jalam, ,bible,False
Nebaioth,Nebayot,Nebaioth,Genesis 25:13,bible,False
Kedar,Kedar,Kedar, ,bible,False
Mishma,Misma,Mishma, ,bible,False
Adbeel_Mibsam,"Adbeel, Mibsam .","Adbeel, Mibsam",Genesis 25:13,bible,False
Dumah_Massa,"Dumah, Massa .","Dumah, Massa",Genesis 25:14,bible,False
Hadad,Hadad,Hadad, ,bible,False
Tema,Tema,Tema, ,bible,False
Jetur,Jetur,Jetur, ,bible,False
Naphish,Naphish,Naphish, ,bible,False
Kedemah,Kedema,Kedemah, ,bible,False
Keturah,Ketura,Keturah,Genesis 25:1-4,bible,False
Zimran,Zimran,Zimran, ,bible,False
Jokshan,Joksan,Jokshan, ,bible,False
Medan,Medan,Medan, ,bible,False
Midian,Midian,Midian, ,bible,False
Ishbak,Isbak,Ishbak, ,bible,False
Shuah,Shua,Shuah, ,bible,False
Timna,Timna,Timna,"1 Chr 1:36, Ge 36:10-12",bible,False
life-expectancy2,(Salmo 90:10),(Psalm 90:10),2024-11-29,bible,False
Ham,Ham .,Ham,Gen 10:1,bible,False
Canaan,Canaan .,Canaan,Gen 10:6,bible,False
Sidon,Sidon .,Sidon,Gen 10:15,bible,False
Heth,Heth .,Heth,Gen 10:15,bible,False
Jebusite,Jebusite .,Jebusite,Gen 10:16,bible,False
Amorite,Amorite .,Amorite,Gen 10:16,bible,False
Girgashite,Girgashite .,Girgashite,Gen 10:16,bible,False
Hivite,HIVITE .,Hivite,Gen 10:17,bible,False
Arkite,Arkite .,Arkite,Gen 10:17,bible,False
Sinite,Sinite .,Sinite,Gen 10:17,bible,False
Arvadite,Arvadite .,Arvadite,Gen 10:18,bible,False
Zemarite,Zamarite .,Zemarite,Gen 10:18,bible,False
Hamathite,Hamathite .,Hamathite,Gen 10:18,bible,False
Cush,Cush .,Cush,Gen 10:6,bible,False
Nimrod,Nimrod .,Nimrod,Gen 10:8,bible,False
Mizraim,Mizraim .,Mizraim,Gen 10:14,bible,False
Casluh,Casluh .,Casluh,1 Chronicles 1:12 (Philistines),bible,False
Japheth,Japheth .,Japheth,Gen 10:1,bible,False
Asshur,Asshur .,Asshur,Gen 10:22,bible,False
Lud,Lud .,Lud,Gen 10:22,bible,False
Aram,Aram .,Aram,Gen 10:22,bible,False
Elam,Elam .,Elam,Gen 10:22,bible,False
Joktan,Joktan .,Joktan,Gen 10:26,bible,False
Almodad,Almodad .,Almodad,Gen 10:26,bible,False
Sheleph,Sheleph .,Sheleph,Gen 10:26,bible,False
Hazarmareth,Hazarmareto .,Hazarmareth,Gen 10:26,bible,False
Jerah,Jerah .,Jerah,Gen 10:26,bible,False
Hadoram,Hadoram .,Hadoram,Gen 10:27,bible,False
Uzal,Uzal .,Uzal,Gen 10:27,bible,False
Diklah_Obal,"Diklah, OBAL .","Diklah, Obal",Gen 10:27,bible,False
Abimael,Abimael .,Abimael,Gen 10:28,bible,False
Sheba_Ophir,"Sheba, Ophir .","Sheba, Ophir","Gen 10:28, 29",bible,False
Havilah,Havilah .,Havilah,Gen 10:29,bible,False
Jobab,JobAb .,Jobab,Gen 10:29,bible,False
Ham_fn,1) Dagiti Ehipsio: Salmo 105:23.,1) Egyptians: Psalms 105:23,2025-09-22,bible,False
Canaan_fn,2) Dagiti Canaanita: Josue 13:3.,2) Canaanites: Joshua 13:3,2025-09-22,bible,False
Aram_fn,3) Dagiti Arameano: Oseas 12:12.,3) Arameans: Hosea 12:12,2025-09-22,bible,False
Elam_fn,4) Dagiti Elamita: Esdras 4:9.,4) Elamites: Ezra 4:9,2025-09-22,bible,False
Asshur_fn,5) Dagiti Asirio: Ezekiel 27:23.,5) Assyrians: Ezekiel 27:23,2025-09-22,bible,False
Casluh_fn,6) Dagiti Filisteo: 1 Cronicas 1:12.,6) Philistines: 1 Chronicles 1:12,2025-09-22,bible,False
Cush_fn,7) Etiopia [Cushite]: 2 Ar-ari 19:9.,7) Ethiopian [Cushite]: 2 Kings 19:9,2025-09-22,bible,False
Edom_fn,8) Dagiti Edomita: Numero 20:14-17 .,8) Edomites: Numbers 20:14-17,2025-09-22,bible,False
Moab_fn,"9) Dagiti Moabita: Deuteronomio 23:3, 4 .","9) Moabites: Deuteronomy 23:3, 4",2025-09-22,bible,False
Ammon_fn,10) Dagiti Ammonita: Josue 12:2.,10) Ammonites: Joshua 12:2,2025-09-22,bible,False
Midian_fn,"11) Dagiti Midianite: Numero 31:2, 3.","11) Midianites: Numbers 31:2, 3",2025-09-22,bible,False
Amalek_fn,12) Dagiti Amaleta: 1 Samuel 15:2.,12) Amalekites: 1 Samuel 15:2,2025-09-22,bible,False
Teman_fn,13) Dagiti Temanite: trabaho 42:7.,13) Temanites: Job 42:7,2025-09-22,bible,False
Sidon_fn,14) Dagiti taga-Sidon: Zacarias 9:2.,14) Sidonians: Zechariah 9:2,2025-09-22,bible,False
Heth_fn,15) Dagiti Heteo: Genesis 15:20.,15) Hittites: Genesis 15:20,2025-09-22,bible,False
Jebusite_fn,16) Dagiti Jebusito: Josue 15:63.,16) Jebusites: Joshua 15:63,2025-09-22,bible,False
Judith,Judith?,Judith?,"Genesis 26:34, 35",bible,False
Lud_fn,17) Dagiti Lidiano: 1 Dagiti kronika 1:17 .,17) Lydians: 1 Chronicles 1:17,"Jewish Antiquities, I, 143, 144 [vi, 4]",bible,False
Ishmael_fn,18) Dagiti Ismaelita: Genesis 37:27.,18) Ishmaelites: Genesis 37:27,2025-09-22,bible,False
Amorite_fn,19) Dagiti Amorite: Dagiti Ukom 6:10.,19) Amorites: Judges 6:10,2025-09-22,bible,False
Hivite_fn,"20) Dagiti HIVITE [GIBEON]: Josue 9:3, 7 .","20) Hivites [Gibeon]: Joshua 9:3, 7",Gibeonites,bible,False
Cain,Cain .,Cain,"Genesis 4:1, son Enoch same name as other",bible,False
Abel,Abel .,Abel,Genesis 4:2,bible,False
Irad,Irad .,Irad,Genesis 4:18,bible,False
Mehujael,Mehujael .,Mehujael,Genesis 4:18,bible,False
Methushael,Methushael .,Methushael,"Genesis 4:18, son Lamech same as other",bible,False
Jabal,Jabal .,Jabal,"Genesis 4:20 living in tents, have livestock",bible,False
Jubal,Jubal .,Jubal,Genesis 4:21 play harp and pipe,bible,False
Zillah,Zillah .,Zillah,"Genesis 4:19, Adah is also a wife of Esau",bible,False
Tubal-cain,Tubal-Cain .,Tubal-cain,Genesis 4:22 tool of copper and iron,bible,False
Naamah,Naamah .,Naamah,Genesis 4:22 his sister,bible,False
Rehoboam,Rehoboam,Rehoboam,first king of southern kingdom of Juda,A6-A,True
Abijah,Abias (Abiam),Abijah (Abijam),"3 years, also Abijam",A6-A,True
Asa,Asa,Asa,A6-A,A6-A,True
Jehoshaphat,Jehosafat,Jehoshaphat, ,A6-A,True
Jehoram2,Jehoram,Jehoram, ,A6-A,True
Ahaziah,Ahazias,Ahaziah, ,A6-A,True
Athaliah,Reyna Atalia,Queen Athaliah,Queen Athaliah,A6-A,True
Jehoash,Jehoas,Jehoash, ,A6-A,True
Amaziah,Amazias,Amaziah, ,A6-A,True
Uzziah,Uzias (Azarias),Uzziah (Azariah),also Azariah,A6-A,True
Jeroboam,Jeroboam,Jeroboam,first king of northern 10-tribe kingdom,A6-A,True
Nadab,Nadab,Nadab,less than 2,A6-A,True
Baasha,Baasa,Baasha, ,A6-A,True
Elah,Elah,Elah, ,A6-A,True
Zimri,Zimri,Zimri,Only 7 days in ca. 751 BCE,A6-A,True
OmriTibni,Omri ken Tibni,Omri and Tibni together,4 years Omri and Tibni,A6-A,True
Omri,Omri (maymaysana),Omri (alone),from 947 Omri alone,A6-A,True
Ahab,Ahab,Ahab, ,A6-A,True
Jehoram,Jehoram,Jehoram, ,A6-A,True
Jehu,Jehu,Jehu, ,A6-A,True
Jeoahaz,Jehoahaz,Jeoahaz, ,A6-A,True
JeoahazJehoash,Jehoahaz ken Jehoas,Jeoahaz and Jehoash,For 3 years Jeoahaz and Jeoash reigned together,A6-A,True
Jehoash2,Jehoas (maymaysana),Jehoash (alone),Jehoash (alone),A6-A,True
Jeroboam2,Jeroboam II,Jeroboam II, ,A6-A,True
Elijah,Elias,Elijah, ,A6-A,True
Elisha,Eliseo,Elisha, ,A6-A,True
Jonah,Jonas,Jonah, ,A6-A,True
Amos,Amos,Amos, ,A6-A,True
Joel,Joel,Joel, ,A6-A,True
Jotham,Jotam,Jotham,A6-B,A6-B,True
Ahaz,Ahaz,Ahaz, ,A6-B,True
Hezekiah,Ezekias,Hezekiah, ,A6-B,True
Manasseh,Manases,Manasseh, ,A6-B,True
Amon,Amon,Amon, ,A6-B,True
Josiah,Josias,Josiah, ,A6-B,True
Jehoahaz,Jehoahaz,Jehoahaz,Only 3 months,A6-B,True
Jehoiakim,Jehoiakim,Jehoiakim, ,A6-B,True
Jehoiachin,Jehoiakin,Jehoiachin,Only 3 months 10 days,A6-B,True
Zedekiah,Zedekias,Zedekiah, ,A6-B,True
Zechariah,Zacarias,Zechariah,"reign only recorded 6 months, probably only established 792 BCE",A6-B,True
Schallum,Sallum,Schallum,only one month,A6-B,True
Menahem,Menahem,Menahem, ,A6-B,True
Pekahiah,Pekaias,Pekahiah, ,A6-B,True
Pekah,Peka,Pekah, ,A6-B,True
Hoshea,Hosea,Hoshea,9 years from c. 748,A6-B,True
Hosea,Oseas,Hosea, ,A6-B,True
Isaiah,Isaias,Isaiah, ,A6-B,True
Micah,Mikias,Micah, ,A6-B,True
Zephaniah,Sofonias,Zephaniah, ,A6-B,True
Nahum,Nahum,Nahum, ,A6-B,True
Jeremiah,Jeremias,Jeremiah, ,A6-B,True
Habakuk,Habakuk,Habakuk, ,A6-B,True
Daniel,Daniel,Daniel, ,A6-B,True
Ezekiel,Ezekiel,Ezekiel, ,A6-B,True
Obadiah,Abdias,Obadiah, ,A6-B,True
Babylon,"Daniel 2:32, 36-38; 7:4","Daniel 2:32, 36-38; 7:4", ,B9,False
Medopersia,"Daniel 2:32, 39; 7:5","Daniel 2:32, 39; 7:5", ,B9,False
Greece,"Daniel 2:32, 39; 7:6","Daniel 2:32, 39; 7:6", ,B9,False
Rome,"Daniel 2:33, 40; 7:7","Daniel 2:33, 40; 7:7", ,B9,False
Angloamerica,"Daniel 2:33, 41-43","Daniel 2:33, 41-43", ,B9,False
Babylon_c,Babilonia,Babylon, ,B9,False
Medopersia_c,Medo-Persia,Medo-Persia, ,B9,False
Greece_c,Grecia,Greece, ,B9,False
Rome_c,Roma,Rome, ,B9,False
Angloamerica_c,Anglo-America,Anglo-America, ,B9,False
daniel2_1,Ari Nabucodonosor,King Nebuchadnezzar,607 BCE,B9,False
daniel2_2,dinadael na ti Jerusalem,destroys Jerusalem, ,B9,False
daniel2_3,Pinarmekna ti Babilonia,Conquers Babylon,539 BCE,B9,False
daniel2_4,Imbilin ni Ciro ti panagsubli,Cyrus decrees return,537 BCE,B9,False
daniel2_5,dagiti Judio idiay Jerusalem,of Jews to Jerusalem, ,B9,False
daniel2_6,Alejandro a Dakkel,Alexander the Great,331 BCE,B9,False
daniel2_7,Pinarmek na ti Persia,conquers Persia, ,B9,False
daniel2_8,Inturayanna ti Israel,Rules over Israel,63 BCE,B9,False
daniel2_9,Dinadaelna ti Jerusalem,Destroys Jerusalem,70 CE,B9,False
daniel2_10,"Bayat ti Gubat Sangalubongan I,","During World War I,",1914-1918 CE,B9,False
daniel2_11,timmaud ti Anglo-America,Anglo-American World Power, ,B9,False
daniel2_12,a Turay iti Lubong,comes into being,End 4.2,B9,False
607BCE,607 K.K.P.,607 B.C.E.,accommodate for language,B9,False
539BCE,539 K.K.P.,539 B.C.E.,systems in style:,B9,False
537BCE,537 K.K.P.,537 B.C.E.,>>year 537 before time<<,B9,False
331BCE,331 K.K.P.,331 B.C.E.,so they need a word,B9,False
63BCE,63 K.K.P.,63 B.C.E.,prior to the year,B9,False
70CE,70 K.P.,70 C.E.,and something,B9,False
1914CE,1914-1918 K.P.,1914-1918 C.E.,after the year,B9,False
daniel2_shift,-5,-5,Start 4.2,float,False
7times,Apocalipsis 12:9,Revelation 12:9, ,scripture,False
infliction2,Acts 7:6,Acts 7:6, ,scripture,False
eastern-zhou,770-256 K.K.P.,770-256 BC, ,span_bc,False
430years,1943 – 1513 K.K.P.,1943 – 1513 B.C.E., ,span_bce,False
eastern-han,25-220 K.P.,25-220 CE, ,span_ce,False
northern-dynasties,368-581 K.P.,368-581 CE, ,span_ce,False
southern-dynasties,420-589 K.P.,420-589 CE, ,span_ce,False
khmer_empire,804 – 1431,804 – 1431, ,timespan,True
byzantine_empire,330 – 1453,330 – 1453, ,timespan,True
ottoman_empire,1299 – 1922,1299 – 1922, ,timespan,True
holy_roman_empire,800 – 924,800 – 924, ,timespan,True
holy_roman_empire2,962 – 1806,962 – 1806,fixed 2024-12-31,timespan,True
inca_empire,1438 – 1533,1438 – 1533, ,timespan,True
gupta_empire,319 – 550,319 – 550, ,timespan,True
Umayyad,661 – 750,661 – 750, ,timespan,True
Abbasid,750 – 1258,750 – 1258, ,timespan,True
Mamluk,1250 – 1517,1250 – 1517, ,timespan,True
seljuk_empire,1037 – 1194,1037 – 1194,"Seljuk Empire 1037-1194, part of Seljuk dynasty 1037-1308",timespan,True
lombard,568 – 774,568 – 774,Kingdom of the Lombards 568-774,timespan,True
qing-dynasty,1636-1912,1636-1912, ,timespan,True
ming-dynasty,1368-1644,1368-1644, ,timespan,True
yuan-dynasty,1271-1368,1271-1368, ,timespan,True
southern-song,1127-1279,1127-1279, ,timespan,True
northern-song,960-1127,960-1127, ,timespan,True
western-xia,1038-1227,1038-1227, ,timespan,True
maya_classic,250–950,250–950, ,timespan,True
maya_postclassic,950-1539,950-1539, ,timespan,True
tran_dynasty,1225–1400,1225–1400, ,timespan,True
le_dynasty,1428–1527,1428–1527,triều Lê sơ or Vietnamese: nhà Lê sơ,timespan,True
revival_le_dynasty,1533-1789,1533-1789, ,timespan,True
nguyen_dynasty,1802 – 1883,1802 – 1883, ,timespan,True
edo,1603 – 1868,1603 – 1868, ,timespan,True
meiji,1868 – 1912,1868 – 1912, ,timespan,True
Julius,Julio,Julius, ,wiki,True
Caligula,Caligula,Caligula, ,wiki,True
Nero,Nero,Nero, ,wiki,True
Galba-Otho-Vitellius,"Galba, Otho ken Vitellius (Tawen ti 4 nga Emperador)","Galba, Otho and Vitellius (Year of the Four Emperors)", ,wiki,True
Vespasian,Vespasiano,Vespasian, ,wiki,True
covid19,Covid-19,Covid-19, ,wiki,False
nicaea1,Umuna a Konseho idiay Nicaea,First Council of Nicaea, ,wiki,False
oxyrhynchus,Papiro ti Oxyrhynchus,Oxyrhynchus Papyri, ,wiki,False
p52,Papiro P52,Papyrus P52, ,wiki,False
qing-dynasty_c,Dinastia ti Qing,Qing dynasty,1636-1912,wiki,False
ming-dynasty_c,Dinastia ti Ming idiay China,Ming dynasty in imperial China,1368-1644,wiki,False
yuan-dynasty_c,Yuan,Yuan,1271-1368,wiki,False
southern-song_c,Abagatan a Song,Southern Song,1127-1279,wiki,False
northern-song_c,Amianan a Song,Northern Song,960-1127,wiki,False
western-xia_c,Laud a Xia,Western Xia,1038-1227,wiki,False
Copernicus,Nicolaus Copernicus,Nicolaus Copernicus, ,wiki,False
Galileo,Galileo Galilei,Galileo Galilei,Galileo di Vincenzo Bonaiuti de' Galilei,wiki,False
Newton,Isaac Newton,Isaac Newton, ,wiki,False
shang-dynasty_c,Dinastia ti Shang,Shang dynasty,c. 1600-1046 BC,wiki,False
western-zhou_c,Laud a Zhou,Western Zhou,c. 1046-771 BC,wiki,False
eastern-zhou_c,Daya a Zhou,Eastern Zhou,770-256 BC,wiki,False
western-han_c,Laud a Han,Western Han,207 BC – 9 CE,wiki,False
eastern-han_c,Daya a Han,Eastern Han,25-220 CE,wiki,False
three-kingdoms_c,China,China,Three kingdoms 220-280 CE,wiki,False
sixteen-kingdoms_c,China,China,Sixteen kingdoms 304-439 CE,wiki,False
northern-dynasties_c,Dinastia ti Amianan,Northern dynasties,368-581 CE,wiki,False
southern-dynasties_c,Dinastia ti Abagatan,Southern dynasties,420-589 CE,wiki,False
tang-dynasty2_c,Dinastia ti Tang,Tang dynasty,"618-690, 705-907",wiki,False
byzantine_empire_c,Imperio ti Byzantine,Byzantine Empire, ,wiki,False
ottoman_empire_c,Imperyio ti Ottoman,Ottoman Empire, ,wiki,False
Genghis,Genghis Khan,Genghis Khan, ,wiki,False
inca_empire_c,imperio ti inca,Inca empire, ,wiki,False
gupta_empire_c,Imperio ti Gupta,Gupta Empire, ,wiki,False
Teotihuacan_c,Teotihuacan,Teotihuacan, ,wiki,False
Abbasid_c,Abbasid Caliphate,Abbasid Caliphate, ,wiki,False
Mamluk_c,Sultanato ti Mamluk,Mamluk Sultanate, ,wiki,False
Al-Ghazali,Al Ghazali,Al-Ghazali,2024-07-30,wiki,False
wulfila,Wulfila nga Biblia .,Wulfila Bible,2025-09-20,wiki,False
tran_dynasty_c,Trần Dinastia .,Trần dynasty, ,wiki,False
le_dynasty_c,Lê Dinastia .,Lê dynasty, ,wiki,False
revival_le_dynasty_c,Trịnh Lords ken Nguyễn Lords .,Trịnh lords and Nguyễn lords,"Nhà Lê trung hưng, Revival Lê dynasty",wiki,False
seljuk_empire_c,Imperio ti Seljuk .,Seljuk empire, ,wiki,False
vandals_c,Dagiti bandal .,Vandals, ,wiki,False
lombard_c,Pagarian ti Lombard .,Lombard Kingdom,2025-10-13,wiki,False
people,a tattao,people, ,deprecated,True
judges,Uk-ukom,judges, ,deprecated,True
prophets,propeta,prophets, ,deprecated,True
kings,ar-ari,kings, ,deprecated,True
periods,periodo,periods, ,deprecated,True
events,pasamak,events, ,deprecated,True
objects,a banag wenno banag,objects or items, ,deprecated,True
event_destruction_samaria2,740 K.K.P. ti Asiria,740 B.C.E. by Assyria,was shortened here for 2 lines,deprecated,False
photodrama,"Damo a panaka ipabuya ti “Photo-Drama of Creation” idiay New York idi Enero 11, 1914","The “Photo-Drama of Creation” is first shown in New York on January 11, 1914", ,deprecated,True
truth_book,Ti libro a “Ti Kinapudno a Mangiturong iti Biag nga Agnanayon” a nairuar idi 1968,The book “The Truth That Leads to Eternal Life” is released 1968, ,deprecated,True
jw_broadcasting,Nangrugi ti jw.broadcasting idi Oktubre 2014,Start of JW Broadcasting® in October 2014, ,deprecated,False
meeting_workbook,Baro a pormat ti midweek meeting - naadaa ti “meeting workbook” nangrugi idi Enero 2016,New format of midweek meeting with “Meeting Workbook” starting January 2016, ,deprecated,False
terahfam,Membro ti pamilya ni Tera,Members of Terah’s family, ,deprecated,False
metropolitan,Nangrugi ti panangasaba iti metropolitan idi 2011,Start of metropolitan witnessing in 2011, ,deprecated,False
jw_org,Nangrugi ti JW.ORG nga addaan kadagiti instruksion iti ministerio iti pagarian Disiembre 2012,Start of JW.ORG with instructions in Kingdom Ministry December 2012, ,deprecated,False
Babylon2, , ,no text left and right – empty!,deprecated,False
Gatam,Gatam,Gatam, ,deprecated,False
Adbeel,Adbeel,Adbeel, ,deprecated,False
Mibsam,Mibsam,Mibsam, ,deprecated,False
Dumah,Duma,Dumah, ,deprecated,False
Massa,Massa,Massa, ,deprecated,False
tang-dynasty1, , , ,deprecated,False
xia-dynasty,Dinastia ti Xia- China c. 2070 – idi c. 1600 K.K.P,Xia dynasty in China c. 2070 – c. 1600 BC, ,deprecated,False
Midianites,"1) Midianita: Numeros 31:2, 3","1) Midianites: Numbers 31:2, 3", ,deprecated,False
Moabites,"2) Moabita: Deuteronomio 23:3, 4","2) Moabites: Deuteronomy 23:3, 4", ,deprecated,False
Ammonites,3) Ammonita: Josue 12:2,3) Ammonites: Joshua 12:2, ,deprecated,False
Edomites,4) Edomita: Numeros 20:14-17,4) Edomites: Numbers 20:14-17, ,deprecated,False
Temanites,5) Temanita: Job 42:7,5) Temanites: Job 42:7, ,deprecated,False
Amalekites,6) Amalekita: 1 Samuel 15:2,6) Amalekites: 1 Samuel 15:2,2024-09-29,deprecated,False
king_south_light, , ,2025-02-05,deprecated,False
king_north_light, , ,2025-02-05,deprecated,False
daniel2_iron, , ,2025-02-05,deprecated,False
