key,text,english,notes,tag,checked
Oholibamah,Oholibamah,Oholibamah,"36:14, 18",bible,False
Jeush,Jeush,Jeush, ,bible,False
Jalam,Jalam,Jalam, ,bible,False
Nebaioth,Nebaioth,Nebaioth,Genesis 25:13,bible,False
Kedar,Kedar,Kedar, ,bible,False
Mishma,Mishma,Mishma, ,bible,False
Adbeel_Mibsam, ,"Adbeel, Mibsam",Genesis 25:13,bible,False
Dumah_Massa, ,"Dumah, Massa",Genesis 25:14,bible,False
Hadad,Hadad,Hadad, ,bible,False
Tema,Tema,Tema, ,bible,False
Jetur,Jetur,Jetur, ,bible,False
Naphish,Naphish,Naphish, ,bible,False
Kedemah,Kedemah,Kedemah, ,bible,False
Keturah,Keturah,Keturah,Genesis 25:1-4,bible,True
Zimran,Zimran,Zimran, ,bible,True
Jokshan,Jokshan,Jokshan, ,bible,True
Medan,Medan,Medan, ,bible,True
Midian,Midian,Midian, ,bible,True
Ishbak,Ishbak,Ishbak, ,bible,True
Shuah,Shuah,Shuah, ,bible,True
Timna,Timna,Timna,"1 Chr 1:36, Ge 36:10-12",bible,True
life-expectancy2,(Zaburi 90:10),(Psalm 90:10),2024-11-29,bible,False
Ham, ,Ham,Gen 10:1,bible,False
Canaan, ,Canaan,Gen 10:6,bible,False
Sidon, ,Sidon,Gen 10:15,bible,False
Heth, ,Heth,Gen 10:15,bible,False
Jebusite, ,Jebusite,Gen 10:16,bible,False
Amorite, ,Amorite,Gen 10:16,bible,False
Girgashite, ,Girgashite,Gen 10:16,bible,False
Hivite, ,Hivite,Gen 10:17,bible,False
Arkite, ,Arkite,Gen 10:17,bible,False
Sinite, ,Sinite,Gen 10:17,bible,False
Arvadite, ,Arvadite,Gen 10:18,bible,False
Zemarite, ,Zemarite,Gen 10:18,bible,False
Hamathite, ,Hamathite,Gen 10:18,bible,False
Cush, ,Cush,Gen 10:6,bible,False
Nimrod, ,Nimrod,Gen 10:8,bible,False
Mizraim, ,Mizraim,Gen 10:14,bible,False
Casluh, ,Casluh,1 Chronicles 1:12 (Philistines),bible,False
Japheth, ,Japheth,Gen 10:1,bible,False
Asshur, ,Asshur,Gen 10:22,bible,False
Lud, ,Lud,Gen 10:22,bible,False
Aram, ,Aram,Gen 10:22,bible,False
Elam, ,Elam,Gen 10:22,bible,False
Joktan, ,Joktan,Gen 10:26,bible,False
Almodad, ,Almodad,Gen 10:26,bible,False
Sheleph, ,Sheleph,Gen 10:26,bible,False
Hazarmareth, ,Hazarmareth,Gen 10:26,bible,False
Jerah, ,Jerah,Gen 10:26,bible,False
Hadoram, ,Hadoram,Gen 10:27,bible,False
Uzal, ,Uzal,Gen 10:27,bible,False
Diklah_Obal, ,"Diklah, Obal",Gen 10:27,bible,False
Abimael, ,Abimael,Gen 10:28,bible,False
Sheba_Ophir, ,"Sheba, Ophir","Gen 10:28, 29",bible,False
Havilah, ,Havilah,Gen 10:29,bible,False
Jobab, ,Jobab,Gen 10:29,bible,False
Ham_fn, ,1) Egyptians: Psalms 105:23,2025-09-22,bible,False
Canaan_fn, ,2) Canaanites: Joshua 13:3,2025-09-22,bible,False
Aram_fn, ,3) Arameans: Hosea 12:12,2025-09-22,bible,False
Elam_fn, ,4) Elamites: Ezra 4:9,2025-09-22,bible,False
Asshur_fn, ,5) Assyrians: Ezekiel 27:23,2025-09-22,bible,False
Casluh_fn, ,6) Philistines: 1 Chronicles 1:12,2025-09-22,bible,False
Cush_fn, ,7) Ethiopian [Cushite]: 2 Kings 19:9,2025-09-22,bible,False
Edom_fn, ,8) Edomites: Numbers 20:14-17,2025-09-22,bible,False
Moab_fn, ,"9) Moabites: Deuteronomy 23:3, 4",2025-09-22,bible,False
Ammon_fn, ,10) Ammonites: Joshua 12:2,2025-09-22,bible,False
Midian_fn, ,"11) Midianites: Numbers 31:2, 3",2025-09-22,bible,False
Amalek_fn, ,12) Amalekites: 1 Samuel 15:2,2025-09-22,bible,False
Teman_fn, ,13) Temanites: Job 42:7,2025-09-22,bible,False
Sidon_fn, ,14) Sidonians: Zechariah 9:2,2025-09-22,bible,False
Heth_fn, ,15) Hittites: Genesis 15:20,2025-09-22,bible,False
Jebusite_fn, ,16) Jebusites: Joshua 15:63,2025-09-22,bible,False
Judith, ,Judith?,"Genesis 26:34, 35",bible,False
Lud_fn, ,17) Lydians: 1 Chronicles 1:17,"Jewish Antiquities, I, 143, 144 [vi, 4]",bible,False
Ishmael_fn, ,18) Ishmaelites: Genesis 37:27,2025-09-22,bible,False
Amorite_fn, ,19) Amorites: Judges 6:10,2025-09-22,bible,False
Hivite_fn, ,"20) Hivites [Gibeon]: Joshua 9:3, 7",Gibeonites,bible,False
Cain, ,Cain,"Genesis 4:1, son Enoch same name as other",bible,False
Abel, ,Abel,Genesis 4:2,bible,False
Irad, ,Irad,Genesis 4:18,bible,False
Mehujael, ,Mehujael,Genesis 4:18,bible,False
Methushael, ,Methushael,"Genesis 4:18, son Lamech same as other",bible,False
Jabal, ,Jabal,"Genesis 4:20 living in tents, have livestock",bible,False
Jubal, ,Jubal,Genesis 4:21 play harp and pipe,bible,False
Zillah, ,Zillah,"Genesis 4:19, Adah is also a wife of Esau",bible,False
Tubal-cain, ,Tubal-cain,Genesis 4:22 tool of copper and iron,bible,False
Naamah, ,Naamah,Genesis 4:22 his sister,bible,False
Rehoboam,Rehoboam,Rehoboam,first king of southern kingdom of Juda,A6-A,False
Abijah,Abijah (Abijam),Abijah (Abijam),"3 years, also Abijam",A6-A,False
Asa,ASA,Asa,A6-A,A6-A,False
Jehoshaphat,Jehoshaphat,Jehoshaphat, ,A6-A,False
Jehoram2,Yehoramu,Jehoram, ,A6-A,False
Ahaziah,Ahazia,Ahaziah, ,A6-A,False
Athaliah,Malkia Athaliah,Queen Athaliah,Queen Athaliah,A6-A,False
Jehoash,Yehoash,Jehoash, ,A6-A,False
Amaziah,Amasiah,Amaziah, ,A6-A,False
Uzziah,Uzziah (Azaria),Uzziah (Azariah),also Azariah,A6-A,False
Jeroboam,Jeroboam,Jeroboam,first king of northern 10-tribe kingdom,A6-A,False
Nadab,Nadab,Nadab,less than 2,A6-A,False
Baasha,Baasha,Baasha, ,A6-A,False
Elah,Elah,Elah, ,A6-A,False
Zimri,Zimri,Zimri,Only 7 days in ca. 751 BCE,A6-A,False
OmriTibni,Omri na Tibni pamoja,Omri and Tibni together,4 years Omri and Tibni,A6-A,False
Omri,Omri (peke yake),Omri (alone),from 947 Omri alone,A6-A,False
Ahab,Ahabu,Ahab, ,A6-A,False
Jehoram,Yehoramu,Jehoram, ,A6-A,False
Jehu,Yehu,Jehu, ,A6-A,False
Jeoahaz,Jeoahaz,Jeoahaz, ,A6-A,False
JeoahazJehoash,Jeoahaz na Yehoash,Jeoahaz and Jehoash,For 3 years Jeoahaz and Jeoash reigned together,A6-A,False
Jehoash2,Yehoash (peke yake),Jehoash (alone),Jehoash (alone),A6-A,False
Jeroboam2,Jeroboam II,Jeroboam II, ,A6-A,False
Elijah,Eliya,Elijah, ,A6-A,False
Elisha,Elisha,Elisha, ,A6-A,False
Jonah,Yona,Jonah, ,A6-A,False
Amos,AMOS,Amos, ,A6-A,False
Joel,Joel,Joel, ,A6-A,False
Jotham,Jothamu,Jotham,A6-B,A6-B,False
Ahaz,Ahaz,Ahaz, ,A6-B,False
Hezekiah,Hezekia,Hezekiah, ,A6-B,False
Manasseh,Manase,Manasseh, ,A6-B,False
Amon,Amon,Amon, ,A6-B,False
Josiah,Yosia,Josiah, ,A6-B,False
Jehoahaz,Yehoahaz,Jehoahaz,Only 3 months,A6-B,False
Jehoiakim,Jehoiakim,Jehoiakim, ,A6-B,False
Jehoiachin,Jehoiachin,Jehoiachin,Only 3 months 10 days,A6-B,False
Zedekiah,Zedekiah,Zedekiah, ,A6-B,False
Zechariah,Zekaria,Zechariah,"reign only recorded 6 months, probably only established 792 BCE",A6-B,False
Schallum,Schallum,Schallum,only one month,A6-B,False
Menahem,Menahem,Menahem, ,A6-B,False
Pekahiah,Pekahiah,Pekahiah, ,A6-B,False
Pekah,Pekah,Pekah, ,A6-B,False
Hoshea,Hoshea,Hoshea,9 years from c. 748,A6-B,False
Hosea,Hosea,Hosea, ,A6-B,False
Isaiah,Isaya,Isaiah, ,A6-B,False
Micah,Mika,Micah, ,A6-B,False
Zephaniah,Zephania,Zephaniah, ,A6-B,False
Nahum,Nahum,Nahum, ,A6-B,False
Jeremiah,Jeremiah,Jeremiah, ,A6-B,False
Habakuk,Habakuk,Habakuk, ,A6-B,False
Daniel,Daniel,Daniel, ,A6-B,False
Ezekiel,Ezekiel,Ezekiel, ,A6-B,False
Obadiah,Obadiah,Obadiah, ,A6-B,False
Babylon,"Danieli 2:32, 36-38; 7: 4","Daniel 2:32, 36-38; 7:4", ,B9,False
Medopersia,"Danieli 2:32, 39; 7: 5","Daniel 2:32, 39; 7:5", ,B9,False
Greece,"Danieli 2:32, 39; 7: 6","Daniel 2:32, 39; 7:6", ,B9,False
Rome,"Danieli 2:33, 40; 7: 7","Daniel 2:33, 40; 7:7", ,B9,False
Angloamerica,"Danieli 2:33, 41-43","Daniel 2:33, 41-43", ,B9,False
Babylon_c,Babeli,Babylon, ,B9,False
Medopersia_c,Medo-Persia,Medo-Persia, ,B9,False
Greece_c,Ugiriki,Greece, ,B9,False
Rome_c,Roma,Rome, ,B9,False
Angloamerica_c,Anglo-America,Anglo-America, ,B9,False
daniel2_1,Mfalme Nebukadreza,King Nebuchadnezzar,607 BCE,B9,True
daniel2_2,huharibu Yerusalemu,destroys Jerusalem, ,B9,True
daniel2_3,Inashinda Babeli,Conquers Babylon,539 BCE,B9,True
daniel2_4,Amri ya Cyrus inarudi,Cyrus decrees return,537 BCE,B9,True
daniel2_5,ya Wayahudi kwenda Yerusalemu,of Jews to Jerusalem, ,B9,True
daniel2_6,Alexander Mkuu,Alexander the Great,331 BCE,B9,True
daniel2_7,Inashinda Uajemi,conquers Persia, ,B9,True
daniel2_8,Sheria juu ya Israeli,Rules over Israel,63 BCE,B9,True
daniel2_9,Huharibu Yerusalemu,Destroys Jerusalem,70 CE,B9,True
daniel2_10,"Wakati wa Vita vya Kwanza vya Dunia,","During World War I,",1914-1918 CE,B9,True
daniel2_11,Nguvu ya Ulimwenguni ya Anglo-Amerika,Anglo-American World Power, ,B9,True
daniel2_12,huja kuwa,comes into being,End 4.2,B9,True
607BCE,607 B.C.E.,607 B.C.E.,accommodate for language,B9,True
539BCE,539 B.C.E.,539 B.C.E.,systems in style:,B9,True
537BCE,537 B.C.E.,537 B.C.E.,>>year 537 before time<<,B9,True
331BCE,331 B.C.E.,331 B.C.E.,so they need a word,B9,True
63BCE,63 B.C.E.,63 B.C.E.,prior to the year,B9,True
70CE,70 C.E.,70 C.E.,and something,B9,True
1914CE,1914-1918 C.E.,1914-1918 C.E.,after the year,B9,True
7times,Ufunuo 12: 9,Revelation 12:9, ,scripture,False
infliction2,Matendo 7: 6,Acts 7:6, ,scripture,False
eastern-zhou,770-256 KK,770-256 BC, ,span_bc,False
430years,1943 - 1513 B.C.E.,1943 – 1513 B.C.E., ,span_bce,False
eastern-han,25-220 CE,25-220 CE, ,span_ce,False
northern-dynasties,368-581 CE,368-581 CE, ,span_ce,False
southern-dynasties,420-589 CE,420-589 CE, ,span_ce,False
khmer_empire,804 – 1431,804 – 1431, ,timespan,True
byzantine_empire,330 – 1453,330 – 1453, ,timespan,True
ottoman_empire,1299 – 1922,1299 – 1922, ,timespan,True
holy_roman_empire,800 – 924,800 – 924, ,timespan,True
holy_roman_empire2,962 – 1806,962 – 1806,fixed 2024-12-31,timespan,True
inca_empire,1438 – 1533,1438 – 1533, ,timespan,True
gupta_empire,319 – 550,319 – 550, ,timespan,True
Umayyad,661 – 750,661 – 750, ,timespan,True
Abbasid,750 – 1258,750 – 1258, ,timespan,True
Mamluk,1250 – 1517,1250 – 1517, ,timespan,True
seljuk_empire,1037 – 1194,1037 – 1194,"Seljuk Empire 1037-1194, part of Seljuk dynasty 1037-1308",timespan,True
lombard,568 – 774,568 – 774,Kingdom of the Lombards 568-774,timespan,True
qing-dynasty,1636-1912,1636-1912, ,timespan,True
ming-dynasty,1368-1644,1368-1644, ,timespan,True
yuan-dynasty,1271-1368,1271-1368, ,timespan,True
southern-song,1127-1279,1127-1279, ,timespan,True
northern-song,960-1127,960-1127, ,timespan,True
western-xia,1038-1227,1038-1227, ,timespan,True
maya_classic,250–950,250–950, ,timespan,True
maya_postclassic,950-1539,950-1539, ,timespan,True
tran_dynasty,1225–1400,1225–1400, ,timespan,True
le_dynasty,1428–1527,1428–1527,triều Lê sơ or Vietnamese: nhà Lê sơ,timespan,True
revival_le_dynasty,1533-1789,1533-1789, ,timespan,True
nguyen_dynasty,1802 – 1883,1802 – 1883, ,timespan,True
edo,1603 – 1868,1603 – 1868, ,timespan,True
meiji,1868 – 1912,1868 – 1912, ,timespan,True
Julius,Julius,Julius, ,wiki,False
Caligula,Caligula,Caligula, ,wiki,False
Nero,Nero,Nero, ,wiki,False
Galba-Otho-Vitellius,"Galba, Otho na Vitellius (Mwaka wa Watawala wanne)","Galba, Otho and Vitellius (Year of the Four Emperors)", ,wiki,False
Vespasian,Vespasian,Vespasian, ,wiki,False
covid19,COVID-19,Covid-19, ,wiki,False
nicaea1,Baraza la kwanza la Nicaea,First Council of Nicaea, ,wiki,False
oxyrhynchus,Oxyrhynchus papyri,Oxyrhynchus Papyri, ,wiki,False
p52,Papyrus P52,Papyrus P52, ,wiki,False
qing-dynasty_c,Nasaba ya Qing,Qing dynasty,1636-1912,wiki,False
ming-dynasty_c,Nasaba ya Ming katika Imperial China,Ming dynasty in imperial China,1368-1644,wiki,False
yuan-dynasty_c,Yuan,Yuan,1271-1368,wiki,False
southern-song_c,Wimbo wa Kusini,Southern Song,1127-1279,wiki,False
northern-song_c,Wimbo wa Kaskazini,Northern Song,960-1127,wiki,False
western-xia_c,Western Xia,Western Xia,1038-1227,wiki,False
Copernicus,Nicolaus Copernicus,Nicolaus Copernicus, ,wiki,False
Galileo,Galileo Galilei,Galileo Galilei,Galileo di Vincenzo Bonaiuti de' Galilei,wiki,False
Newton,Isaac Newton,Isaac Newton, ,wiki,False
shang-dynasty_c,Nasaba ya Shang,Shang dynasty,c. 1600-1046 BC,wiki,False
western-zhou_c,Zhou Magharibi,Western Zhou,c. 1046-771 BC,wiki,False
eastern-zhou_c,Zhou ya Mashariki,Eastern Zhou,770-256 BC,wiki,False
western-han_c,Western Han,Western Han,207 BC – 9 CE,wiki,False
eastern-han_c,Mashariki Han,Eastern Han,25-220 CE,wiki,False
three-kingdoms_c,China,China,Three kingdoms 220-280 CE,wiki,False
sixteen-kingdoms_c,China,China,Sixteen kingdoms 304-439 CE,wiki,False
northern-dynasties_c,Nasaba za kaskazini,Northern dynasties,368-581 CE,wiki,False
southern-dynasties_c,Nasaba za kusini,Southern dynasties,420-589 CE,wiki,False
tang-dynasty2_c,Nasaba ya Tang,Tang dynasty,"618-690, 705-907",wiki,False
byzantine_empire_c,Dola ya Byzantine,Byzantine Empire, ,wiki,False
ottoman_empire_c,Dola ya Ottoman,Ottoman Empire, ,wiki,False
Genghis,Genghis Khan,Genghis Khan, ,wiki,False
inca_empire_c,Dola ya Inca,Inca empire, ,wiki,False
gupta_empire_c,Dola ya Gupta,Gupta Empire, ,wiki,False
Teotihuacan_c,Teotihuacan,Teotihuacan, ,wiki,False
Abbasid_c,Ukhalifa wa Abbasid,Abbasid Caliphate, ,wiki,False
Mamluk_c,Mamluk Sultanate,Mamluk Sultanate, ,wiki,False
Al-Ghazali,Al-Ghazali,Al-Ghazali,2024-07-30,wiki,False
wulfila, ,Wulfila Bible,2025-09-20,wiki,False
tran_dynasty_c, ,Trần dynasty, ,wiki,False
le_dynasty_c, ,Lê dynasty, ,wiki,False
revival_le_dynasty_c, ,Trịnh lords and Nguyễn lords,"Nhà Lê trung hưng, Revival Lê dynasty",wiki,False
seljuk_empire_c, ,Seljuk empire, ,wiki,False
vandals_c, ,Vandals, ,wiki,False
lombard_c, ,Lombard Kingdom,2025-10-13,wiki,False
people,bantu,people, ,deprecated,False
judges,bazuzi,judges, ,deprecated,False
prophets,baprofete,prophets, ,deprecated,False
kings,bantotila,kings, ,deprecated,False
periods,bantangu,periods, ,deprecated,False
events,mambu,events, ,deprecated,False
objects,bima to bima,objects or items, ,deprecated,False
event_destruction_samaria2,740 B.C.E. na Ashuru,740 B.C.E. by Assyria,was shortened here for 2 lines,deprecated,False
photodrama,"Mchezo wa kuigiza wa Uumbaji unaonyeshwa kwa mara ya kwanza huko New York mnamo Januari 11, 1914","The “Photo-Drama of Creation” is first shown in New York on January 11, 1914", ,deprecated,False
truth_book,"Kitabu ""Ukweli unaoongoza kwa Uzima wa Milele"" umetolewa 1968",The book “The Truth That Leads to Eternal Life” is released 1968, ,deprecated,False
jw_broadcasting,Kuanza kwa JW Matangazo ® mnamo Oktoba 2014,Start of JW Broadcasting® in October 2014, ,deprecated,False
meeting_workbook,"Fomati mpya ya mkutano wa katikati ya wiki na ""kitabu cha mkutano"" kuanzia Januari 2016",New format of midweek meeting with “Meeting Workbook” starting January 2016, ,deprecated,False
terahfam,Washiriki wa familia ya Tera,Members of Terah’s family, ,deprecated,False
metropolitan,Kuanza kwa Ushuhuda wa Metropolitan mnamo 2011,Start of metropolitan witnessing in 2011, ,deprecated,False
jw_org,Kuanza kwa JW.org na maagizo katika Wizara ya Ufalme Desemba 2012,Start of JW.ORG with instructions in Kingdom Ministry December 2012, ,deprecated,False
Babylon2, , ,no text left and right – empty!,deprecated,False
daniel2_shift,-10,-10,Start 4.2,deprecated,False
Gatam,Gatam,Gatam, ,deprecated,False
Adbeel,Adbeel,Adbeel, ,deprecated,False
Mibsam,Mibsam,Mibsam, ,deprecated,False
Dumah,Dumah,Dumah, ,deprecated,False
Massa,Massa,Massa, ,deprecated,False
tang-dynasty1, , , ,deprecated,False
xia-dynasty,Nasaba ya Xia nchini China c. 2070 - c. 1600 KK,Xia dynasty in China c. 2070 – c. 1600 BC, ,deprecated,False
Midianites,"1) Midianites: Hesabu 31: 2, 3","1) Midianites: Numbers 31:2, 3", ,deprecated,False
Moabites,"2) Moabites: Kumbukumbu la Torati 23: 3, 4","2) Moabites: Deuteronomy 23:3, 4", ,deprecated,False
Ammonites,3) Amonia: Joshua 12: 2,3) Ammonites: Joshua 12:2, ,deprecated,False
Edomites,4) Edomites: Nambari 20: 14-17,4) Edomites: Numbers 20:14-17, ,deprecated,False
Temanites,5) TEMANITES: Ayubu 42: 7,5) Temanites: Job 42:7, ,deprecated,False
Amalekites,6) Amalekites: 1 Samweli 15: 2,6) Amalekites: 1 Samuel 15:2,2024-09-29,deprecated,False
king_south_light, , ,2025-02-05,deprecated,False
king_north_light, , ,2025-02-05,deprecated,False
daniel2_iron, , ,2025-02-05,deprecated,False
