key,text,english,notes,tag,checked
Arvadite,阿瓦迪特,Arvadite,Gen 10:18,bible,False
Zemarite,洗玛利特,Zemarite,Gen 10:18,bible,False
Hamathite,哈马人,Hamathite,Gen 10:18,bible,False
Cush,库什,Cush,Gen 10:6,bible,False
Nimrod,宁罗德,Nimrod,Gen 10:8,bible,False
Mizraim,麦西,Mizraim,Gen 10:14,bible,False
Casluh,卡斯鲁赫,Casluh,1 Chronicles 1:12 (Philistines),bible,False
Japheth,雅弗,Japheth,Gen 10:1,bible,False
Asshur,阿舒尔,Asshur,Gen 10:22,bible,False
Lud,路德,Lud,Gen 10:22,bible,False
Aram,亚兰,Aram,Gen 10:22,bible,False
Elam,埃兰,Elam,Gen 10:22,bible,False
Joktan,约坦,Joktan,Gen 10:26,bible,False
Almodad,阿尔莫达德,Almodad,Gen 10:26,bible,False
Sheleph,谢勒夫,Sheleph,Gen 10:26,bible,False
Hazarmareth,哈扎马雷斯,Hazarmareth,Gen 10:26,bible,False
Jerah,杰拉,Jerah,Gen 10:26,bible,False
Hadoram,哈多拉姆,Hadoram,Gen 10:27,bible,False
Uzal,乌扎尔,Uzal,Gen 10:27,bible,False
Diklah_Obal,迪克拉·奥巴尔,"Diklah, Obal",Gen 10:27,bible,False
Abimael,亚比玛利,Abimael,Gen 10:28,bible,False
Sheba_Ophir,示巴、奥菲尔,"Sheba, Ophir","Gen 10:28, 29",bible,False
Havilah,哈维拉,Havilah,Gen 10:29,bible,False
Jobab,约巴布,Jobab,Gen 10:29,bible,False
Ham_fn,1) 埃及人：诗篇 105:23,1) Egyptians: Psalms 105:23,2025-09-22,bible,False
Canaan_fn,2) 迦南人：约书亚记 13:3,2) Canaanites: Joshua 13:3,2025-09-22,bible,False
Aram_fn,3) 亚兰人：何西阿书 12:12,3) Arameans: Hosea 12:12,2025-09-22,bible,False
Elam_fn,4) 埃兰人：以斯拉记 4:9,4) Elamites: Ezra 4:9,2025-09-22,bible,False
Asshur_fn,5) 亚述人：以西结书 27:23,5) Assyrians: Ezekiel 27:23,2025-09-22,bible,False
Casluh_fn,6) 非利士人：历代志上 1:12,6) Philistines: 1 Chronicles 1:12,2025-09-22,bible,False
Cush_fn,7) 埃塞俄比亚人 [古实人]: 列王纪下 19:9,7) Ethiopian [Cushite]: 2 Kings 19:9,2025-09-22,bible,False
Edom_fn,8) 以东人：民数记 20:14-17,8) Edomites: Numbers 20:14-17,2025-09-22,bible,False
Moab_fn,"9) 摩押人：申命记 23:3, 4","9) Moabites: Deuteronomy 23:3, 4",2025-09-22,bible,False
Ammon_fn,10) 亚扪人：约书亚记 12:2,10) Ammonites: Joshua 12:2,2025-09-22,bible,False
Midian_fn,"11) 米甸人：民数记 31:2, 3","11) Midianites: Numbers 31:2, 3",2025-09-22,bible,False
Amalek_fn,12) 亚玛力人：撒母耳记上 15:2,12) Amalekites: 1 Samuel 15:2,2025-09-22,bible,False
Teman_fn,13) 提幔人：约伯记 42:7,13) Temanites: Job 42:7,2025-09-22,bible,False
Sidon_fn,14) 西顿人：撒迦利亚书 9:2,14) Sidonians: Zechariah 9:2,2025-09-22,bible,False
Heth_fn,15) 赫梯人：创世记 15:20,15) Hittites: Genesis 15:20,2025-09-22,bible,False
Jebusite_fn,16) 耶布斯人：约书亚记 15:63,16) Jebusites: Joshua 15:63,2025-09-22,bible,False
Judith,朱迪思？,Judith?,"Genesis 26:34, 35",bible,False
Lud_fn,17) 吕底亚人：历代志上 1:17,17) Lydians: 1 Chronicles 1:17,"Jewish Antiquities, I, 143, 144 [vi, 4]",bible,False
Ishmael_fn,18) 以实玛利派：创世记 37:27,18) Ishmaelites: Genesis 37:27,2025-09-22,bible,False
Amorite_fn,19) 亚摩利人：士师记 6:10,19) Amorites: Judges 6:10,2025-09-22,bible,False
Hivite_fn,"20) 希未人 [基遍]: 约书亚记 9:3, 7","20) Hivites [Gibeon]: Joshua 9:3, 7",Gibeonites,bible,False
Cain,该隐,Cain,"Genesis 4:1, son Enoch same name as other",bible,False
Abel,亚伯,Abel,Genesis 4:2,bible,False
Irad,伊拉德,Irad,Genesis 4:18,bible,False
Mehujael,梅胡贾尔,Mehujael,Genesis 4:18,bible,False
Methushael,玛土撒利,Methushael,"Genesis 4:18, son Lamech same as other",bible,False
Jabal,贾巴尔,Jabal,"Genesis 4:20 living in tents, have livestock",bible,False
Jubal,朱巴尔,Jubal,Genesis 4:21 play harp and pipe,bible,False
Zillah,齐拉,Zillah,"Genesis 4:19, Adah is also a wife of Esau",bible,False
Tubal-cain,土八该隐,Tubal-cain,Genesis 4:22 tool of copper and iron,bible,False
Naamah,纳玛,Naamah,Genesis 4:22 his sister,bible,False
Rehoboam,罗波安,Rehoboam,first king of southern kingdom of Juda,A6-A,False
Abijah,亚比雅（亚比央）,Abijah (Abijam),"3 years, also Abijam",A6-A,False
Asa,亚撒,Asa,A6-A,A6-A,False
Jehoshaphat,约沙法,Jehoshaphat, ,A6-A,False
Jehoram2,约兰,Jehoram, ,A6-A,False
Ahaziah,亚哈谢,Ahaziah, ,A6-A,False
Athaliah,王后亚他利雅,Queen Athaliah,Queen Athaliah,A6-A,False
Jehoash,约阿施,Jehoash, ,A6-A,False
Amaziah,亚玛谢,Amaziah, ,A6-A,False
Uzziah,乌西雅（亚撒利雅）,Uzziah (Azariah),also Azariah,A6-A,False
Jeroboam,耶罗波安,Jeroboam,first king of northern 10-tribe kingdom,A6-A,False
Nadab,拿答,Nadab,less than 2,A6-A,False
Baasha,巴沙,Baasha, ,A6-A,False
Elah,以拉,Elah, ,A6-A,False
Zimri,心利,Zimri,Only 7 days in ca. 751 BCE,A6-A,False
OmriTibni,暗利和提比尼,Omri and Tibni together,4 years Omri and Tibni,A6-A,False
Omri,暗利（独掌大权）,Omri (alone),from 947 Omri alone,A6-A,False
Ahab,亚哈,Ahab, ,A6-A,False
Jehoram,约兰,Jehoram, ,A6-A,False
Jehu,耶户,Jehu, ,A6-A,False
Jeoahaz,约哈斯,Jeoahaz, ,A6-A,False
JeoahazJehoash,约哈斯和约阿施,Jeoahaz and Jehoash,For 3 years Jeoahaz and Jeoash reigned together,A6-A,False
Jehoash2,约阿施（独掌大权）,Jehoash (alone),Jehoash (alone),A6-A,False
Jeroboam2,耶罗波安二世,Jeroboam II, ,A6-A,False
Elijah,以利亚,Elijah, ,A6-A,False
Elisha,以利沙,Elisha, ,A6-A,False
Jonah,约拿,Jonah, ,A6-A,False
Amos,阿摩司,Amos, ,A6-A,False
Joel,约珥,Joel, ,A6-A,False
Jotham,约坦,Jotham,A6-B,A6-B,False
Ahaz,亚哈斯,Ahaz, ,A6-B,False
Hezekiah,希西家,Hezekiah, ,A6-B,False
Manasseh,玛拿西,Manasseh, ,A6-B,False
Amon,亚们,Amon, ,A6-B,False
Josiah,约西亚,Josiah, ,A6-B,False
Jehoahaz,约哈斯,Jehoahaz,Only 3 months,A6-B,False
Jehoiakim,约雅敬,Jehoiakim, ,A6-B,False
Jehoiachin,约雅斤,Jehoiachin,Only 3 months 10 days,A6-B,False
Zedekiah,西底家,Zedekiah, ,A6-B,False
Zechariah,撒迦利亚,Zechariah,"reign only recorded 6 months, probably only established 792 BCE",A6-B,False
Schallum,沙龙,Schallum,only one month,A6-B,False
Menahem,米拿现,Menahem, ,A6-B,False
Pekahiah,比加辖,Pekahiah, ,A6-B,False
Pekah,比加,Pekah, ,A6-B,False
Hoshea,何细亚,Hoshea,9 years from c. 748,A6-B,False
Hosea,何西阿,Hosea, ,A6-B,False
Isaiah,以赛亚,Isaiah, ,A6-B,False
Micah,弥迦,Micah, ,A6-B,False
Zephaniah,西番雅,Zephaniah, ,A6-B,False
Nahum,那鸿,Nahum, ,A6-B,False
Jeremiah,耶利米,Jeremiah, ,A6-B,False
Habakuk,哈巴谷,Habakuk, ,A6-B,False
Daniel,但以理,Daniel, ,A6-B,False
Ezekiel,以西结,Ezekiel, ,A6-B,False
Obadiah,俄巴底亚,Obadiah, ,A6-B,False
Babylon,"但以理书 2:32, 36-38; 7:4","Daniel 2:32, 36-38; 7:4", ,B9,False
Medopersia,"但以理书 2:32, 39; 7:5","Daniel 2:32, 39; 7:5", ,B9,False
Greece,"但以理书 2:32, 39; 7:6","Daniel 2:32, 39; 7:6", ,B9,False
Rome,"但以理书 2:33, 40; 7:7","Daniel 2:33, 40; 7:7", ,B9,False
Angloamerica,"但以理书 2:33, 41-43","Daniel 2:33, 41-43", ,B9,False
Babylon_c,巴比伦,Babylon, ,B9,False
Medopersia_c,米底亚－波斯,Medo-Persia, ,B9,False
Greece_c,希腊,Greece, ,B9,False
Rome_c,罗马,Rome, ,B9,False
Angloamerica_c,英美,Anglo-America, ,B9,False
daniel2_1,尼布甲尼撒王,King Nebuchadnezzar,607 BCE,B9,False
daniel2_2,摧毁耶路撒冷,destroys Jerusalem, ,B9,False
daniel2_3,征服巴比伦,Conquers Babylon,539 BCE,B9,False
daniel2_4,居鲁士下旨让犹太人,Cyrus decrees return,537 BCE,B9,False
daniel2_5,返回耶路撒冷,of Jews to Jerusalem, ,B9,False
daniel2_6,亚历山大大帝,Alexander the Great,331 BCE,B9,False
daniel2_7,征服波斯,conquers Persia, ,B9,False
daniel2_8,开始统治以色列,Rules over Israel,63 BCE,B9,False
daniel2_9,摧毁耶路撒冷,Destroys Jerusalem,70 CE,B9,False
daniel2_10,"第一次世界大战期间,","During World War I,",1914-1918 CE,B9,False
daniel2_11,英美世界霸权崛起,Anglo-American World Power, ,B9,False
daniel2_12,应运而生,comes into being,End 4.2,B9,False
607BCE,公元前 607 年,607 B.C.E.,accommodate for language,B9,False
539BCE,公元前 539 年,539 B.C.E.,systems in style:,B9,False
537BCE,公元前 537 年,537 B.C.E.,>>year 537 before time<<,B9,False
331BCE,公元前 331 年,331 B.C.E.,so they need a word,B9,False
63BCE,公元前 63 年,63 B.C.E.,prior to the year,B9,False
70CE,公元70年,70 C.E.,and something,B9,False
1914CE,公元 1914 年至 1918 年,1914-1918 C.E.,after the year,B9,False
7times,启示录 12:9,Revelation 12:9, ,scripture,False
infliction2,使徒行传 7:6,Acts 7:6, ,scripture,False
eastern-zhou,公元前 770-256 年,770-256 BC, ,span_bc,False
430years,1943年 - 公元前1513年,1943 – 1513 B.C.E., ,span_bce,False
eastern-han,公元 25-220 年,25-220 CE, ,span_ce,False
northern-dynasties,368-581 CE,368-581 CE, ,span_ce,False
southern-dynasties,公元 420-589 年,420-589 CE, ,span_ce,False
khmer_empire,804 – 1431,804 – 1431, ,timespan,True
byzantine_empire,330 – 1453,330 – 1453, ,timespan,True
ottoman_empire,1299 – 1922,1299 – 1922, ,timespan,True
holy_roman_empire,800 – 924,800 – 924, ,timespan,True
holy_roman_empire2,962 – 1806,962 – 1806,fixed 2024-12-31,timespan,True
inca_empire,1438 – 1533,1438 – 1533, ,timespan,True
gupta_empire,319 – 550,319 – 550, ,timespan,True
Umayyad,661 – 750,661 – 750, ,timespan,True
Abbasid,750 – 1258,750 – 1258, ,timespan,True
Mamluk,1250 – 1517,1250 – 1517, ,timespan,True
seljuk_empire,1037 – 1194,1037 – 1194,"Seljuk Empire 1037-1194, part of Seljuk dynasty 1037-1308",timespan,True
lombard,568 – 774,568 – 774,Kingdom of the Lombards 568-774,timespan,True
qing-dynasty,1636-1912,1636-1912, ,timespan,True
ming-dynasty,1368-1644,1368-1644, ,timespan,True
yuan-dynasty,1271-1368,1271-1368, ,timespan,True
southern-song,1127-1279,1127-1279, ,timespan,True
northern-song,960-1127,960-1127, ,timespan,True
western-xia,1038-1227,1038-1227, ,timespan,True
maya_classic,250–950,250–950, ,timespan,True
maya_postclassic,950-1539,950-1539, ,timespan,True
tran_dynasty,1225–1400,1225–1400, ,timespan,True
le_dynasty,1428–1527,1428–1527,triều Lê sơ or Vietnamese: nhà Lê sơ,timespan,True
revival_le_dynasty,1533-1789,1533-1789, ,timespan,True
nguyen_dynasty,1802 – 1883,1802 – 1883, ,timespan,True
edo,1603 – 1868,1603 – 1868, ,timespan,True
meiji,1868 – 1912,1868 – 1912, ,timespan,True
Julius,朱利叶斯,Julius, ,wiki,False
Caligula,卡里古拉,Caligula, ,wiki,False
Nero,尼禄,Nero, ,wiki,False
Galba-Otho-Vitellius,加尔巴、奥托和维特里乌斯（四皇帝年）,"Galba, Otho and Vitellius (Year of the Four Emperors)", ,wiki,False
Vespasian,维斯帕芗,Vespasian, ,wiki,False
covid19,新冠肺炎,Covid-19, ,wiki,False
nicaea1,第一次尼西亚大公会议,First Council of Nicaea, ,wiki,False
oxyrhynchus,尖嘴草属纸莎草,Oxyrhynchus Papyri, ,wiki,False
p52,纸莎草纸 P52,Papyrus P52, ,wiki,False
qing-dynasty_c,清朝,Qing dynasty,1636-1912,wiki,False
ming-dynasty_c,明朝,Ming dynasty in imperial China,1368-1644,wiki,False
yuan-dynasty_c,元,Yuan,1271-1368,wiki,False
southern-song_c,南宋,Southern Song,1127-1279,wiki,False
northern-song_c,北宋,Northern Song,960-1127,wiki,False
western-xia_c,西夏,Western Xia,1038-1227,wiki,False
Copernicus,尼古拉·哥白尼,Nicolaus Copernicus, ,wiki,False
Galileo,伽利略·伽利雷,Galileo Galilei,Galileo di Vincenzo Bonaiuti de' Galilei,wiki,False
Newton,艾萨克·牛顿,Isaac Newton, ,wiki,False
shang-dynasty_c,商代,Shang dynasty,c. 1600-1046 BC,wiki,False
western-zhou_c,西周,Western Zhou,c. 1046-771 BC,wiki,False
eastern-zhou_c,东周,Eastern Zhou,770-256 BC,wiki,False
western-han_c,西汉,Western Han,207 BC – 9 CE,wiki,False
eastern-han_c,东汉,Eastern Han,25-220 CE,wiki,False
three-kingdoms_c,中国,China,Three kingdoms 220-280 CE,wiki,False
sixteen-kingdoms_c,中国,China,Sixteen kingdoms 304-439 CE,wiki,False
northern-dynasties_c,北朝,Northern dynasties,368-581 CE,wiki,False
southern-dynasties_c,南朝时期,Southern dynasties,420-589 CE,wiki,False
tang-dynasty2_c,唐代,Tang dynasty,"618-690, 705-907",wiki,False
byzantine_empire_c,拜占庭帝国,Byzantine Empire, ,wiki,False
ottoman_empire_c,奥斯曼帝国,Ottoman Empire, ,wiki,False
Genghis,成吉思汗,Genghis Khan, ,wiki,False
inca_empire_c,印加帝国,Inca empire, ,wiki,False
gupta_empire_c,笈多帝国,Gupta Empire, ,wiki,False
Teotihuacan_c,特奥蒂瓦坎,Teotihuacan, ,wiki,False
Abbasid_c,阿拔斯哈里发,Abbasid Caliphate, ,wiki,False
Mamluk_c,马穆鲁克苏丹国,Mamluk Sultanate, ,wiki,False
Al-Ghazali,安萨里,Al-Ghazali,2024-07-30,wiki,False
wulfila,乌菲拉圣经,Wulfila Bible,2025-09-20,wiki,False
tran_dynasty_c,陈朝,Trần dynasty, ,wiki,False
le_dynasty_c,勒王朝,Lê dynasty, ,wiki,False
revival_le_dynasty_c,郑氏领主和阮氏领主,Trịnh lords and Nguyễn lords,"Nhà Lê trung hưng, Revival Lê dynasty",wiki,False
seljuk_empire_c,塞尔柱帝国,Seljuk empire, ,wiki,False
vandals_c,破坏者,Vandals, ,wiki,False
lombard_c,伦巴第王国,Lombard Kingdom,2025-10-13,wiki,False
people,人,people, ,deprecated,False
judges,名评委,judges, ,deprecated,False
prophets,位先知,prophets, ,deprecated,False
kings,个国王,kings, ,deprecated,False
periods,期,periods, ,deprecated,False
events,项活动,events, ,deprecated,False
objects,事物或物品,objects or items, ,deprecated,False
event_destruction_samaria2,公元前 740 年亚述,740 B.C.E. by Assyria,was shortened here for 2 lines,deprecated,False
photodrama,1914年1月11日，《创世摄影剧》在纽约首演,"The “Photo-Drama of Creation” is first shown in New York on January 11, 1914", ,deprecated,False
truth_book,1968年出版《通往永生的真理》一书,The book “The Truth That Leads to Eternal Life” is released 1968, ,deprecated,False
jw_broadcasting,2014年10月jw.broadcasting开始,Start of JW Broadcasting® in October 2014, ,deprecated,False
meeting_workbook,2016 年 1 月开始采用“会议工作簿”的周中会议新形式,New format of midweek meeting with “Meeting Workbook” starting January 2016, ,deprecated,False
terahfam,他拉的家庭成员,Members of Terah’s family, ,deprecated,False
metropolitan,2011年开始大都会见证,Start of metropolitan witnessing in 2011, ,deprecated,False
jw_org,JW.ORG 启动，并于 2012 年 12 月接受王国事工指示,Start of JW.ORG with instructions in Kingdom Ministry December 2012, ,deprecated,False
Babylon2, , ,no text left and right – empty!,deprecated,False
daniel2_shift,0,4,Start 4.2,deprecated,False
Gatam,加塔姆,Gatam, ,deprecated,False
Adbeel,阿德贝尔,Adbeel, ,deprecated,False
Mibsam,米布萨姆,Mibsam, ,deprecated,False
Dumah,杜马,Dumah, ,deprecated,False
Massa,马萨,Massa, ,deprecated,False
tang-dynasty1, , , ,deprecated,False
xia-dynasty,中国夏朝 C. 2070 – c.公元前1600年,Xia dynasty in China c. 2070 – c. 1600 BC, ,deprecated,False
Midianites,1）米迪亚人：数字31：2，3,"1) Midianites: Numbers 31:2, 3", ,deprecated,False
Moabites,2）Moabites：申命记23：3，4,"2) Moabites: Deuteronomy 23:3, 4", ,deprecated,False
Ammonites,3）铵：约书亚12：2,3) Ammonites: Joshua 12:2, ,deprecated,False
Edomites,4）以东：数字20：14-17,4) Edomites: Numbers 20:14-17, ,deprecated,False
Temanites,5）Temanites：工作42：7,5) Temanites: Job 42:7, ,deprecated,False
Amalekites,6）阿马莱克人：1塞缪尔15：2,6) Amalekites: 1 Samuel 15:2,2024-09-29,deprecated,False
king_south_light, , ,2025-02-05,deprecated,False
king_north_light, , ,2025-02-05,deprecated,False
daniel2_iron, , ,2025-02-05,deprecated,False
timeline_created,"这条时间线创建于2023年，这是人类历史上最热的一年，也是过去125,000年","This timeline is created in 2023, the hottest year in human history and the last 125,000 years", ,deprecated,False
