key,text,english,notes,tag,checked
Tebah,طیبہ,Tebah,Genesis 22:23,bible,False
Gaham,گہم,Gaham, ,bible,False
Tahash,طہاش,Tahash, ,bible,False
Maacah,ماکہ,Maacah, ,bible,False
Mahalath,مہالتھ/,Mahalath/,"Genesis 28:8, 9",bible,False
Basemath,بیسمتھ,Basemath,"Genesis36:3, 4",bible,False
Reuel,ریوئل,Reuel,"36:13, 17",bible,False
Nahath,نہات,Nahath, ,bible,False
Zerah,زیرہ,Zerah, ,bible,False
Schammah,شمامہ,Schammah, ,bible,False
Mizzah,مزاہ,Mizzah, ,bible,False
Adah,اداہ,Adah,"36:11, 12, 15, 16",bible,False
Eliphaz,الیفاز,Eliphaz, ,bible,False
Teman,تیمان,Teman, ,bible,False
Omar,عمر,Omar, ,bible,False
Zepho,زیفو,Zepho, ,bible,False
Kenaz,کنیز,Kenaz, ,bible,False
Korah,کورہ,Korah, ,bible,False
Korah_Gatam,کورہ ، گاتم,"Korah, Gatam","Genesis 36:11, 16",bible,False
Amalek,عمالیق,Amalek, ,bible,False
Oholibamah,اوہولیبامہ,Oholibamah,"36:14, 18",bible,False
Jeush,جیوش,Jeush, ,bible,False
Jalam,جالم,Jalam, ,bible,False
Nebaioth,نیبوتھ,Nebaioth,Genesis 25:13,bible,False
Kedar,کیدار,Kedar, ,bible,False
Mishma,مشمہ,Mishma, ,bible,False
Adbeel_Mibsam,اڈبل ، Mibsam,"Adbeel, Mibsam",Genesis 25:13,bible,False
Dumah_Massa,دوماہ ، ماسا,"Dumah, Massa",Genesis 25:14,bible,False
Hadad,حداد,Hadad, ,bible,False
Tema,تیما,Tema, ,bible,False
Jetur,جیٹور,Jetur, ,bible,False
Naphish,نافش,Naphish, ,bible,False
Kedemah,کیڈیمہ,Kedemah, ,bible,False
Keturah,کیتورہ,Keturah,Genesis 25:1,bible,False
Zimran,زیمران,Zimran,Genesis 25:1,bible,False
Jokshan,جوکشن,Jokshan,Genesis 25:1,bible,False
Medan,میڈان,Medan,Genesis 25:1,bible,False
Midian,مڈیان,Midian,Genesis 25:1,bible,False
Ishbak,ایشبک,Ishbak,Genesis 25:1,bible,False
Shuah,شوح,Shuah,Genesis 25:1,bible,False
Timna,ٹمنا,Timna,"Genesis 36:12, 1 Chr 1:36",bible,False
life-expectancy2,(زبور 90:10),(Psalm 90:10),2024-11-29,bible,False
Ham,ہام,Ham,Gen 10:1,bible,False
Canaan,کنعان,Canaan,Gen 10:6,bible,False
Sidon,سیڈن,Sidon,Gen 10:15,bible,False
Heth,Heth,Heth,Gen 10:15,bible,False
Jebusite,جیبسائٹ,Jebusite,Gen 10:16,bible,False
Amorite,امورائٹ,Amorite,Gen 10:16,bible,False
Girgashite,گرگشائٹ,Girgashite,Gen 10:16,bible,False
Hivite,Hivite,Hivite,Gen 10:17,bible,False
Arkite,آرکائٹ,Arkite,Gen 10:17,bible,False
Sinite,سینائٹ,Sinite,Gen 10:17,bible,False
Arvadite,اروڈائٹ,Arvadite,Gen 10:18,bible,False
Zemarite,زیمرائٹ,Zemarite,Gen 10:18,bible,False
Hamathite,حماتھائٹ,Hamathite,Gen 10:18,bible,False
Cush,کش,Cush,Gen 10:6,bible,False
Nimrod,نمروڈ,Nimrod,Gen 10:8,bible,False
Mizraim,میزریم,Mizraim,Gen 10:14,bible,False
Casluh,کاسلوہ,Casluh,1 Chronicles 1:12 (Philistines),bible,False
Japheth,جیفیتھ,Japheth,Gen 10:1,bible,False
Asshur,Asshur,Asshur,Gen 10:22,bible,False
Lud,LUD,Lud,Gen 10:22,bible,False
Aram,ارم,Aram,Gen 10:22,bible,False
Elam,ایلم,Elam,Gen 10:22,bible,False
Joktan,جوکٹن,Joktan,Gen 10:26,bible,False
Almodad,الموداد,Almodad,Gen 10:26,bible,False
Sheleph,شیلف,Sheleph,Gen 10:26,bible,False
Hazarmareth,ہزرماریتھ,Hazarmareth,Gen 10:26,bible,False
Jerah,جیرہ,Jerah,Gen 10:26,bible,False
Hadoram,ہڈورام,Hadoram,Gen 10:27,bible,False
Uzal,ازال,Uzal,Gen 10:27,bible,False
Diklah_Obal,ڈیکلہ ، اوبل,"Diklah, Obal",Gen 10:27,bible,False
Abimael,ابیمیل,Abimael,Gen 10:28,bible,False
Sheba_Ophir,شیبہ ، اوفر,"Sheba, Ophir","Gen 10:28, 29",bible,False
Havilah,حولہ,Havilah,Gen 10:29,bible,False
Jobab,جاباب,Jobab,Gen 10:29,bible,False
Ham_fn,1) مصری: زبور 105: 23,1) Egyptians: Psalms 105:23,2025-09-22,bible,False
Canaan_fn,2) کنعانیوں: جوشوا 13: 3,2) Canaanites: Joshua 13:3,2025-09-22,bible,False
Aram_fn,3) ارمینز: ہوسیہ 12:12,3) Arameans: Hosea 12:12,2025-09-22,bible,False
Elam_fn,4) ایلامائٹس: عذرا 4: 9,4) Elamites: Ezra 4:9,2025-09-22,bible,False
Asshur_fn,5) اسوریوں: حزقی ایل 27:23,5) Assyrians: Ezekiel 27:23,2025-09-22,bible,False
Casluh_fn,6) فلسٹائنز: 1 تاریخ 1: 12,6) Philistines: 1 Chronicles 1:12,2025-09-22,bible,False
Cush_fn,7) ایتھوپیا [کشائٹ]: 2 کنگز 19: 9,7) Ethiopian [Cushite]: 2 Kings 19:9,2025-09-22,bible,False
Edom_fn,8) ایڈومائٹس: نمبر 20: 14-17,8) Edomites: Numbers 20:14-17,2025-09-22,bible,False
Moab_fn,9) موآبائٹس: استثنا 23: 3 ، 4,"9) Moabites: Deuteronomy 23:3, 4",2025-09-22,bible,False
Ammon_fn,10) امونائٹس: جوشوا 12: 2,10) Ammonites: Joshua 12:2,2025-09-22,bible,False
Midian_fn,11) مڈیانیٹس: نمبر 31: 2 ، 3,"11) Midianites: Numbers 31:2, 3",2025-09-22,bible,False
Amalek_fn,12) امالائکائٹس: 1 سموئیل 15: 2,12) Amalekites: 1 Samuel 15:2,2025-09-22,bible,False
Teman_fn,13) تیمانیٹس: نوکری 42: 7,13) Temanites: Job 42:7,2025-09-22,bible,False
Sidon_fn,14) سڈونیوں: زکریا 9: 2,14) Sidonians: Zechariah 9:2,2025-09-22,bible,False
Heth_fn,15) ہیٹائٹس: پیدائش 15:20,15) Hittites: Genesis 15:20,2025-09-22,bible,False
Jebusite_fn,16) جیبسائٹس: جوشوا 15:63,16) Jebusites: Joshua 15:63,2025-09-22,bible,False
Judith,جوڈتھ؟,Judith?,"Genesis 26:34, 35",bible,False
Lud_fn,17) لیڈینز: 1 تاریخ 1:17,17) Lydians: 1 Chronicles 1:17,"Jewish Antiquities, I, 143, 144 [vi, 4]",bible,False
Ishmael_fn,18) اسماعیلائٹس: پیدائش 37:27,18) Ishmaelites: Genesis 37:27,2025-09-22,bible,False
Amorite_fn,19) امورائٹس: ججز 6: 10,19) Amorites: Judges 6:10,2025-09-22,bible,False
Hivite_fn,20) HIVITES [Gibeon]: جوشوا 9: 3 ، 7,"20) Hivites [Gibeon]: Joshua 9:3, 7",Gibeonites,bible,False
Cain,کین,Cain,"Genesis 4:1, son Enoch same name as other",bible,False
Abel,ہابیل,Abel,Genesis 4:2,bible,False
Irad,آئرڈ,Irad,Genesis 4:18,bible,False
Mehujael,میہوجیل,Mehujael,Genesis 4:18,bible,False
Methushael,میتھوشیل,Methushael,"Genesis 4:18, son Lamech same as other",bible,False
Jabal,جبل,Jabal,"Genesis 4:20 living in tents, have livestock",bible,False
Jubal,جوبل,Jubal,Genesis 4:21 play harp and pipe,bible,False
Zillah,زللہ,Zillah,"Genesis 4:19, Adah is also a wife of Esau",bible,False
Tubal-cain,ٹیوبل کین,Tubal-cain,Genesis 4:22 tool of copper and iron,bible,False
Naamah,نامہ,Naamah,Genesis 4:22 his sister,bible,False
Rehoboam,رحبعام,Rehoboam,erster König des südlichen Zweistämmereiches,A6-A,False
Abijah,ابیہہ (ابیجام),Abijah (Abijam),"3 years, also Abijam",A6-A,False
Asa,کی طرح,Asa, ,A6-A,False
Jehoshaphat,یہوسفط,Jehoshaphat,bce_float = -y+1 - (12-m)/12 – (31-d)/360,A6-A,False
Jehoram2,یہورام,Jehoram, ,A6-A,False
Ahaziah,اخزیاہ,Ahaziah, ,A6-A,False
Athaliah,ملکہ اتھلیاہ,Queen Athaliah,Queen Athaliah,A6-A,False
Jehoash,یہواش,Jehoash, ,A6-A,False
Amaziah,امازیہ,Amaziah, ,A6-A,False
Uzziah,عزیہ (عزیریہ),Uzziah (Azariah),also Azariah,A6-A,False
Jeroboam,یروبعام,Jeroboam,first king of northern 10-tribe kingdom,A6-A,False
Nadab,نداب,Nadab,less than 2,A6-A,False
Baasha,باشا,Baasha, ,A6-A,False
Elah,الٰہ,Elah, ,A6-A,False
Zimri,زمری,Zimri,Only 7 days in ca. 751 BCE,A6-A,False
OmriTibni,عمری اور تبنی ایک ساتھ,Omri and Tibni together,4 years Omri and Tibni,A6-A,False
Omri,عمری (تنہا),Omri (alone),from 947 Omri alone,A6-A,False
Ahab,احاب,Ahab, ,A6-A,False
Jehoram,یہورام,Jehoram, ,A6-A,False
Jehu,یاہو,Jehu, ,A6-A,False
Jeoahaz,جیوآہاز,Jeoahaz, ,A6-A,False
JeoahazJehoash,جیوآحز اور یوآس,Jeoahaz and Jehoash,For 3 years Jeoahaz and Jeoash reigned together,A6-A,False
Jehoash2,یہواش (تنہا),Jehoash (alone),Jehoash (alone),A6-A,False
Jeroboam2,یروبعام II,Jeroboam II, ,A6-A,False
Elijah,ایلیاہ,Elijah, ,A6-A,False
Elisha,الیشا,Elisha, ,A6-A,False
Jonah,یونس,Jonah, ,A6-A,False
Amos,آموس,Amos, ,A6-A,False
Joel,جوئل,Joel, ,A6-A,False
Jotham,جوتھم,Jotham, ,A6-B,False
Ahaz,آہز,Ahaz, ,A6-B,False
Hezekiah,حزقیاہ,Hezekiah, ,A6-B,False
Manasseh,منشی,Manasseh, ,A6-B,False
Amon,امون,Amon, ,A6-B,False
Josiah,یوسیاہ,Josiah, ,A6-B,False
Jehoahaz,یہوہاز,Jehoahaz,Only 3 months,A6-B,False
Jehoiakim,یہویاکیم,Jehoiakim, ,A6-B,False
Jehoiachin,یہویاچین,Jehoiachin,Only 3 months 10 days,A6-B,False
Zedekiah,صدقیہ,Zedekiah,Zedekiah,A6-B,False
Zechariah,زکریا,Zechariah,"reign only recorded 6 months, probably only established 792 BCE",A6-B,False
Schallum,شالم,Schallum,only one month,A6-B,False
Menahem,مینہیم,Menahem, ,A6-B,False
Pekahiah,پیکاہیا,Pekahiah, ,A6-B,False
Pekah,پیکاہ,Pekah, ,A6-B,False
Hoshea,ہوشیا۔,Hoshea,9 years from c. 748,A6-B,False
Hosea,ہوسیا۔,Hosea, ,A6-B,False
Isaiah,یسعیاہ,Isaiah, ,A6-B,False
Micah,میکاہ,Micah,prophet,A6-B,False
Zephaniah,صفنیاہ,Zephaniah, ,A6-B,False
Nahum,نہم,Nahum, ,A6-B,False
Jeremiah,یرمیاہ,Jeremiah, ,A6-B,False
Habakuk,حبقوک,Habakuk, ,A6-B,False
Daniel,دانیال,Daniel, ,A6-B,False
Ezekiel,حزقیل,Ezekiel, ,A6-B,False
Obadiah,عبادیہ,Obadiah, ,A6-B,False
Babylon,دانی ایل 2:32، 36-38؛ 7:4,"Daniel 2:32, 36-38; 7:4", ,B9,False
Medopersia,دانی ایل 2:32، 39؛ 7:5,"Daniel 2:32, 39; 7:5", ,B9,False
Greece,دانی ایل 2:32، 39؛ 7:6,"Daniel 2:32, 39; 7:6", ,B9,False
Rome,دانی ایل 2:33، 40؛ 7:7,"Daniel 2:33, 40; 7:7", ,B9,False
Angloamerica,دانی ایل 2:33، 41-43,"Daniel 2:33, 41-43", ,B9,False
Babylon_c,بابل,Babylon, ,B9,False
Medopersia_c,میڈو فارس,Medo-Persia, ,B9,False
Greece_c,یونان,Greece, ,B9,False
Rome_c,روم,Rome, ,B9,False
Angloamerica_c,اینگلو امریکہ,Anglo-America, ,B9,False
daniel2_1,بادشاہ نبوکدنضر,King Nebuchadnezzar,607 BCE,B9,False
daniel2_2,یروشلم کو تباہ کرتا ہے۔,destroys Jerusalem, ,B9,False
daniel2_3,بابل کو فتح کرتا ہے۔,Conquers Babylon,539 BCE,B9,False
daniel2_4,سائرس کے فرمان واپس آتے ہیں۔,Cyrus decrees return,537 BCE,B9,False
daniel2_5,یروشلم میں یہودیوں کا,of Jews to Jerusalem, ,B9,False
daniel2_6,سکندر اعظم,Alexander the Great,331 BCE,B9,False
daniel2_7,فارس کو فتح کرتا ہے۔,conquers Persia, ,B9,False
daniel2_8,اسرائیل پر حکمرانی,Rules over Israel,63 BCE,B9,False
daniel2_9,یروشلم کو تباہ کرتا ہے۔,Destroys Jerusalem,70 CE,B9,False
daniel2_10,پہلی جنگ عظیم کے دوران،,"During World War I,",1914-1918 CE,B9,False
daniel2_11,اینگلو امریکن ورلڈ پاور,Anglo-American World Power, ,B9,False
daniel2_12,وجود میں آتا ہے,comes into being,End 4.2,B9,False
607BCE,607 قبل مسیح,607 B.C.E.,accommodate for language,B9,False
539BCE,539 قبل مسیح,539 B.C.E.,systems in style:,B9,False
537BCE,537 قبل مسیح,537 B.C.E.,>>year 537 before time<<,B9,False
331BCE,331 قبل مسیح,331 B.C.E.,so they need a word,B9,False
63BCE,63 قبل مسیح,63 B.C.E.,prior to the year,B9,False
70CE,70 عیسوی,70 C.E.,and something,B9,False
1914CE,1914-1918 عیسوی,1914-1918 C.E.,after the year,B9,False
7times,مکاشفہ 12:9,Revelation 12:9, ,scripture,False
infliction2,اعمال 7:6,Acts 7:6, ,scripture,False
eastern-zhou,770-256 قبل مسیح,770-256 BC, ,span_bc,False
430years,1943 - 1513 B.C.E.,1943 – 1513 B.C.E., ,span_bce,False
eastern-han,25-220 عیسوی,25-220 CE, ,span_ce,False
northern-dynasties,368-581 عیسوی,368-581 CE, ,span_ce,False
southern-dynasties,420-589 عیسوی,420-589 CE, ,span_ce,False
khmer_empire,804 – 1431,804 – 1431, ,timespan,True
byzantine_empire,330 – 1453,330 – 1453, ,timespan,True
ottoman_empire,1299 – 1922,1299 – 1922, ,timespan,True
holy_roman_empire,800 – 924,800 – 924, ,timespan,True
holy_roman_empire2,962 – 1806,962 – 1806, ,timespan,True
inca_empire,1438 – 1533,1438 – 1533, ,timespan,True
gupta_empire,319 – 550,319 – 550, ,timespan,True
Umayyad,661 – 750,661 – 750, ,timespan,True
Abbasid,750 – 1258,750 – 1258, ,timespan,True
Mamluk,1250 – 1517,1250 – 1517, ,timespan,True
seljuk_empire,1037 – 1194,1037 – 1194,"Seljuk Empire 1037-1194, part of Seljuk dynasty 1037-1308",timespan,True
lombard,568 – 774,568 – 774,Kingdom of the Lombards 568-774,timespan,True
qing-dynasty,1636-1912,1636-1912, ,timespan,True
ming-dynasty,1368-1644,1368-1644, ,timespan,True
yuan-dynasty,1271-1368,1271-1368, ,timespan,True
southern-song,1127-1279,1127-1279, ,timespan,True
northern-song,960-1127,960-1127, ,timespan,True
western-xia,1038-1227,1038-1227, ,timespan,True
maya_classic,250–950,250–950, ,timespan,True
maya_postclassic,950-1539,950-1539, ,timespan,True
tran_dynasty,1225–1400,1225–1400, ,timespan,True
le_dynasty,1428–1527,1428–1527,triều Lê sơ or Vietnamese: nhà Lê sơ,timespan,True
revival_le_dynasty,1533-1789,1533-1789, ,timespan,True
nguyen_dynasty,1802 – 1883,1802 – 1883, ,timespan,True
edo,1603 – 1868,1603 – 1868, ,timespan,True
meiji,1868 – 1912,1868 – 1912, ,timespan,True
Julius,جولیس,Julius, ,wiki,False
Caligula,کیلیگولا,Caligula, ,wiki,False
Nero,نیرو,Nero, ,wiki,False
Galba-Otho-Vitellius,گالبا، اوتھو اور وٹیلیئس (چار شہنشاہوں کا سال),"Galba, Otho and Vitellius (Year of the Four Emperors)", ,wiki,False
Vespasian,ویسپاسین,Vespasian, ,wiki,False
covid19,کووڈ-19,Covid-19, ,wiki,False
nicaea1,نیکیہ کی پہلی کونسل,First Council of Nicaea, ,wiki,False
oxyrhynchus,Oxyrhynchus Papyri,Oxyrhynchus Papyri, ,wiki,False
p52,پیپائرس پی 52,Papyrus P52, ,wiki,False
qing-dynasty_c,قنگ خاندان,Qing dynasty,1636-1912,wiki,False
ming-dynasty_c,شاہی چین میں منگ خاندان,Ming dynasty in imperial China,1368-1644,wiki,False
yuan-dynasty_c,یوآن,Yuan,1271-1368,wiki,False
southern-song_c,جنوبی گانا,Southern Song,1127-1279,wiki,False
northern-song_c,شمالی گانا,Northern Song,960-1127,wiki,False
western-xia_c,مغربی زیا,Western Xia,1038-1227,wiki,False
Copernicus,نکولس کوپرنیکس,Nicolaus Copernicus, ,wiki,False
Galileo,گیلیلیو گیلیلی,Galileo Galilei,Galileo di Vincenzo Bonaiuti de' Galilei,wiki,False
Newton,آئزک نیوٹن,Isaac Newton, ,wiki,False
shang-dynasty_c,شانگ خاندان,Shang dynasty,c. 1600-1046 BC,wiki,False
western-zhou_c,مغربی چاؤ,Western Zhou,c. 1046-771 BC,wiki,False
eastern-zhou_c,مشرقی چاؤ,Eastern Zhou,770-256 BC,wiki,False
western-han_c,مغربی ہان,Western Han,207 BC – 9 CE,wiki,False
eastern-han_c,مشرقی ہان,Eastern Han,25-220 CE,wiki,False
three-kingdoms_c,چین,China,Three kingdoms 220-280 CE,wiki,False
sixteen-kingdoms_c,چین,China,Sixteen kingdoms 304-439 CE,wiki,False
northern-dynasties_c,شمالی خاندان,Northern dynasties,368-581 CE,wiki,False
southern-dynasties_c,جنوبی خاندان,Southern dynasties,420-589 CE,wiki,False
tang-dynasty2_c,تانگ خاندان,Tang dynasty,"618-690, 705-907",wiki,False
byzantine_empire_c,بازنطینی سلطنت,Byzantine Empire, ,wiki,False
ottoman_empire_c,سلطنت عثمانیہ,Ottoman Empire, ,wiki,False
Genghis,چنگیز خان,Genghis Khan, ,wiki,False
inca_empire_c,انکا سلطنت,Inca empire, ,wiki,False
gupta_empire_c,گپتا سلطنت,Gupta Empire, ,wiki,False
Teotihuacan_c,Teotihuacan,Teotihuacan, ,wiki,False
Abbasid_c,عباسی خلافت,Abbasid Caliphate, ,wiki,False
Mamluk_c,مملوک سلطنت,Mamluk Sultanate, ,wiki,False
Al-Ghazali,الغزالی,Al-Ghazali, ,wiki,False
wulfila,ولفلا بائبل,Wulfila Bible,2025-09-20,wiki,False
tran_dynasty_c,ٹرن خاندان,Trần dynasty, ,wiki,False
le_dynasty_c,Lê خاندان,Lê dynasty, ,wiki,False
revival_le_dynasty_c,trịnh لارڈز اور nguyễn لارڈز,Trịnh lords and Nguyễn lords,"Nhà Lê trung hưng, Revival Lê dynasty",wiki,False
seljuk_empire_c,سلجوک سلطنت,Seljuk empire, ,wiki,False
vandals_c,وانڈلز,Vandals, ,wiki,False
lombard_c,لومبارڈ کنگڈم,Lombard Kingdom,2025-10-13,wiki,False
people,لوگ,people,"people, persons",deprecated,False
judges,ججز,judges, ,deprecated,False
prophets,انبیاء,prophets, ,deprecated,False
kings,بادشاہ,kings, ,deprecated,False
periods,ادوار,periods, ,deprecated,False
events,تقریبات,events, ,deprecated,False
objects,اشیاء یا اشیاء,objects or items,things or items,deprecated,False
event_destruction_samaria2,740 قبل مسیح اسوری کی طرف سے,740 B.C.E. by Assyria,was shortened here for 2 lines,deprecated,False
photodrama,فوٹو ڈرامہ آف کریشن پہلی بار نیویارک میں 11 جنوری 1914 کو دکھایا گیا تھا۔,"The “Photo-Drama of Creation” is first shown in New York on January 11, 1914", ,deprecated,False
truth_book,"کتاب ""سچائی جو ابدی زندگی کی طرف لے جاتی ہے"" 1968 میں شائع ہوئی۔",The book “The Truth That Leads to Eternal Life” is released 1968, ,deprecated,False
jw_broadcasting,اکتوبر 2014 میں جے ڈبلیو کی نشریات کا آغاز,Start of JW Broadcasting® in October 2014, ,deprecated,False
meeting_workbook,"جنوری 2016 سے شروع ہونے والی ""میٹنگ ورک بک"" کے ساتھ مڈ ویک میٹنگ کا نیا فارمیٹ",New format of midweek meeting with “Meeting Workbook” starting January 2016, ,deprecated,False
terahfam,تیراہ کے خاندان کے افراد,Members of Terah’s family, ,deprecated,False
metropolitan,2011 میں میٹروپولیٹن گواہی کا آغاز,Start of metropolitan witnessing in 2011, ,deprecated,False
jw_org,دسمبر 2012 میں بادشاہی وزارت میں ہدایات کے ساتھ JW.ORG کا آغاز,Start of JW.ORG with instructions in Kingdom Ministry December 2012, ,deprecated,False
Babylon2, , ,no text left and right – empty!,deprecated,False
daniel2_shift,0,4,Start 4.2,deprecated,False
Gatam,گاتم,Gatam, ,deprecated,False
Adbeel,ادبیل,Adbeel, ,deprecated,False
Mibsam,مبسم,Mibsam, ,deprecated,False
Dumah,دمہ,Dumah, ,deprecated,False
Massa,مسا,Massa, ,deprecated,False
tang-dynasty1, , , ,deprecated,False
xia-dynasty,چین میں زیا خاندان c. 2070 - c. 1600 قبل مسیح,Xia dynasty in China c. 2070 – c. 1600 BC, ,deprecated,False
Midianites,1) مڈیانیٹس: نمبر 31: 2 ، 3,"1) Midianites: Numbers 31:2, 3", ,deprecated,False
Moabites,2) موآبائٹس: استثنا 23: 3 ، 4,"2) Moabites: Deuteronomy 23:3, 4", ,deprecated,False
Ammonites,3) امونائٹس: جوشوا 12: 2,3) Ammonites: Joshua 12:2, ,deprecated,False
Edomites,4) ایڈومائٹس: نمبر 20: 14-17,4) Edomites: Numbers 20:14-17, ,deprecated,False
Temanites,5) تیمانیٹس: نوکری 42: 7,5) Temanites: Job 42:7, ,deprecated,False
Amalekites,6) امالائکائٹس: 1 سموئیل 15: 2,6) Amalekites: 1 Samuel 15:2,2024-09-29,deprecated,False
king_south_light, , ,2025-02-05,deprecated,False
king_north_light, , ,2025-02-05,deprecated,False
daniel2_iron, , ,2025-02-05,deprecated,False
timeline_created,"یہ ٹائم لائن 2023 میں بنائی گئی تھی، جو انسانی تاریخ کا گرم ترین سال اور گزشتہ 125,000 سال تھا۔","This timeline is created in 2023, the hottest year in human history and the last 125,000 years", ,deprecated,False
